"congresistaid";"categoría";"fecha"
292;6;"2010-06-08"
292;12;"2010-06-15"
292;91;"2010-06-17"
292;93;"2010-06-16"
292;6;"2009-12-02"
292;6;"2009-11-11"
292;52;"2010-06-08"
292;72;"2009-12-14"
292;97;"2010-04-06"
292;104;"2010-06-08"
292;37;"2010-06-08"
292;108;"2009-11-11"
292;109;"2010-06-08"
292;4;"2009-12-14"
292;52;"2009-12-02"
292;113;"2010-06-17"
292;113;"2010-06-16"
292;112;"2009-12-02"
292;4;"2009-12-10"
292;4;"2009-12-15"
292;48;"2009-11-24"
292;114;"2009-12-16"
292;47;"2009-11-24"
292;118;"2009-12-15"
292;78;"2009-12-10"
292;37;"2009-12-02"
292;41;"2009-12-09"
292;119;"2010-04-20"
292;119;"2010-04-27"
292;122;"2009-12-14"
292;92;"2009-12-14"
292;33;"2009-12-14"
292;33;"2010-04-27"
292;124;"2010-06-16"
292;124;"2009-12-16"
292;125;"2009-11-24"
292;84;"2009-11-11"
292;116;"2009-12-16"
292;128;"2009-12-02"
292;8;"2009-11-24"
292;8;"2010-06-16"
292;132;"2009-12-16"
292;133;"2009-11-24"
292;133;"2009-11-19"
292;136;"2010-05-18"
292;136;"2010-04-27"
292;56;"2009-12-16"
292;138;"2009-12-15"
292;138;"2009-12-16"
292;21;"2009-12-15"
292;143;"2009-11-19"
292;144;"2009-12-17"
292;9;"2009-12-14"
292;3;"2009-12-16"
292;152;"2009-11-19"
292;107;"2009-12-01"
292;8;"2009-12-14"
292;18;"2009-12-15"
292;18;"2009-12-01"
292;44;"2010-04-20"
295;12;"2010-06-16"
295;97;"2010-06-17"
295;33;"2009-11-25"
295;33;"2009-11-24"
295;115;"2009-11-17"
295;115;"2009-11-24"
295;50;"2009-12-16"
295;116;"2009-08-12"
295;47;"2009-08-12"
295;117;"2009-08-12"
295;78;"2010-06-16"
295;4;"2009-08-11"
295;4;"2009-12-17"
295;120;"2009-12-16"
295;121;"2009-11-11"
295;33;"2010-05-04"
295;33;"2010-05-11"
295;33;"2009-12-10"
295;124;"2010-06-16"
295;72;"2009-10-20"
295;72;"2009-09-30"
295;72;"2009-12-15"
295;46;"2010-06-08"
295;125;"2010-06-16"
295;84;"2009-11-03"
295;84;"2009-11-11"
295;8;"2010-06-08"
295;8;"2010-06-09"
295;132;"2009-12-14"
295;132;"2009-12-16"
295;133;"2009-11-17"
295;110;"2008-12-15"
295;135;"2009-10-27"
295;27;"2009-12-14"
295;27;"2010-05-04"
295;56;"2009-12-15"
295;56;"2009-12-16"
295;83;"2009-10-27"
295;21;"2010-06-17"
295;47;"2010-06-08"
295;143;"2009-08-11"
295;144;"2009-10-27"
295;144;"2009-12-15"
295;144;"2009-12-14"
295;144;"2009-12-16"
295;145;"2008-05-21"
295;148;"2008-12-15"
295;149;"2009-06-10"
295;149;"2008-12-15"
295;149;"2009-06-09"
295;150;"2009-11-17"
295;152;"2009-11-03"
295;8;"2009-12-15"
295;8;"2007-12-11"
295;18;"2009-06-17"
295;18;"2009-06-18"
295;18;"2009-09-29"
295;48;"2010-06-08"
295;50;"2007-06-05"
295;110;"2006-12-12"
295;36;"2006-12-06"
295;36;"2007-06-14"
295;148;"2008-06-04"
297;133;"2009-05-26"
297;110;"2008-12-15"
297;145;"2008-05-21"
297;147;"2008-12-10"
297;148;"2008-12-15"
297;149;"2009-06-10"
297;149;"2008-12-15"
297;149;"2009-06-09"
297;8;"2007-12-11"
297;18;"2009-06-17"
297;18;"2009-06-18"
297;148;"2008-06-04"
298;116;"2009-08-12"
298;47;"2009-08-12"
298;117;"2009-08-12"
298;4;"2009-08-11"
298;110;"2008-12-15"
298;47;"2009-09-30"
298;143;"2009-08-11"
298;145;"2008-05-21"
298;148;"2008-12-15"
298;149;"2009-06-10"
298;149;"2008-12-15"
298;149;"2009-06-09"
298;150;"2009-09-30"
298;8;"2007-12-11"
298;18;"2009-06-17"
298;18;"2009-06-18"
298;18;"2009-09-29"
298;50;"2007-06-05"
298;110;"2006-12-12"
298;36;"2006-12-06"
298;148;"2008-06-04"
299;110;"2006-12-12"
299;110;"2006-11-21"
299;36;"2006-12-06"
301;155;"2006-10-25"
303;70;"2010-06-16"
303;71;"2010-06-17"
303;73;"2010-06-09"
303;78;"2010-06-15"
303;82;"2010-06-08"
303;68;"2010-06-15"
303;12;"2010-06-15"
303;91;"2010-06-17"
303;93;"2010-06-16"
303;72;"2009-12-14"
303;14;"2010-04-20"
303;97;"2010-04-06"
303;104;"2010-06-08"
303;4;"2009-12-14"
303;113;"2010-06-17"
303;113;"2010-06-16"
303;112;"2009-12-02"
303;4;"2009-12-10"
303;4;"2009-12-15"
303;48;"2009-11-24"
303;114;"2009-12-16"
303;47;"2009-11-24"
303;118;"2009-12-15"
303;78;"2009-12-10"
303;37;"2009-12-02"
303;41;"2009-12-09"
303;119;"2010-04-20"
303;119;"2010-04-27"
303;122;"2009-12-14"
303;92;"2009-12-14"
303;33;"2009-12-14"
303;33;"2010-04-27"
303;124;"2010-06-16"
303;124;"2009-12-16"
303;125;"2009-11-24"
303;84;"2009-11-11"
303;116;"2009-12-16"
303;128;"2009-12-02"
303;8;"2009-11-24"
303;8;"2010-06-16"
303;132;"2009-12-16"
303;133;"2009-11-24"
303;133;"2009-11-19"
303;136;"2010-05-18"
303;136;"2010-04-27"
303;56;"2009-12-16"
303;138;"2009-12-15"
303;138;"2009-12-16"
303;21;"2009-12-15"
303;143;"2009-11-19"
303;144;"2009-12-17"
303;9;"2009-12-14"
303;3;"2009-12-16"
303;149;"2009-06-18"
303;152;"2009-11-19"
303;107;"2009-12-01"
303;8;"2009-12-14"
303;18;"2009-12-15"
303;18;"2009-12-01"
303;44;"2010-04-20"
306;70;"2010-06-16"
306;70;"2010-06-02"
306;50;"2010-06-09"
306;71;"2010-06-17"
306;74;"2010-05-19"
306;50;"2010-05-19"
306;76;"2010-06-09"
306;77;"2010-05-19"
306;78;"2010-05-19"
306;78;"2010-06-15"
306;79;"2010-06-09"
306;50;"2010-06-08"
306;47;"2010-05-19"
306;80;"2010-06-08"
306;80;"2010-06-09"
306;81;"2010-06-09"
306;82;"2010-06-08"
306;47;"2010-06-08"
306;86;"2009-12-15"
306;68;"2010-06-15"
306;4;"2010-04-27"
306;4;"2010-05-05"
306;89;"2010-06-09"
306;12;"2009-11-04"
306;12;"2010-06-02"
306;12;"2010-06-15"
306;91;"2010-06-17"
306;93;"2010-06-16"
306;4;"2009-12-10"
306;95;"2010-05-05"
306;96;"2010-06-08"
306;95;"2009-12-01"
306;72;"2009-12-14"
306;72;"2009-10-28"
306;97;"2010-04-06"
306;4;"2009-11-04"
306;4;"2009-12-01"
306;4;"2009-11-11"
306;104;"2010-06-08"
306;12;"2010-05-19"
306;72;"2010-05-05"
306;72;"2009-12-10"
306;106;"2010-05-05"
306;35;"2009-12-10"
306;4;"2009-10-28"
306;4;"2009-12-14"
306;113;"2010-06-17"
306;113;"2010-06-16"
306;112;"2009-12-02"
306;4;"2009-12-15"
306;48;"2009-11-24"
306;114;"2009-12-16"
306;47;"2009-11-24"
306;118;"2009-12-15"
306;78;"2009-12-10"
306;37;"2009-12-02"
306;41;"2009-12-09"
306;119;"2010-04-20"
306;119;"2010-04-27"
306;122;"2009-12-14"
306;92;"2009-12-14"
306;33;"2009-12-14"
306;33;"2010-04-27"
306;124;"2010-06-16"
306;124;"2009-12-16"
306;125;"2009-11-24"
306;84;"2009-11-11"
306;116;"2009-12-16"
306;128;"2009-12-02"
306;8;"2009-11-24"
306;8;"2010-06-16"
306;132;"2009-12-16"
306;133;"2009-11-24"
306;133;"2009-11-19"
306;136;"2010-05-18"
306;136;"2010-04-27"
306;56;"2009-12-16"
306;138;"2009-12-15"
306;138;"2009-12-16"
306;21;"2009-12-15"
306;143;"2009-11-19"
306;144;"2009-12-17"
306;9;"2009-12-14"
306;3;"2009-12-16"
306;146;"2008-05-28"
306;45;"2008-05-27"
306;149;"2009-06-18"
306;149;"2008-06-18"
306;151;"2007-12-11"
306;152;"2009-11-19"
306;107;"2009-12-01"
306;147;"2008-05-28"
306;8;"2009-12-14"
306;18;"2009-12-15"
306;18;"2009-12-01"
306;50;"2007-06-14"
306;149;"2008-04-08"
306;44;"2010-04-20"
306;110;"2006-12-12"
306;110;"2006-12-14"
306;36;"2006-12-12"
306;12;"2007-12-12"
306;155;"2006-10-25"
307;70;"2010-06-16"
307;71;"2010-06-17"
307;78;"2010-06-15"
307;82;"2010-06-08"
307;68;"2010-06-15"
307;12;"2010-06-15"
307;90;"2010-04-06"
307;91;"2010-06-17"
307;93;"2010-06-16"
307;45;"2010-05-18"
307;72;"2009-12-14"
307;97;"2010-04-06"
307;99;"2010-04-06"
307;104;"2010-06-08"
307;107;"2010-04-27"
307;4;"2009-12-14"
307;113;"2010-06-17"
307;113;"2010-06-16"
307;112;"2009-12-02"
307;4;"2009-12-10"
307;4;"2009-12-15"
307;48;"2009-11-24"
307;114;"2009-12-16"
307;47;"2009-11-24"
307;118;"2009-12-15"
307;78;"2009-12-10"
307;37;"2009-12-02"
307;41;"2009-12-09"
307;119;"2010-04-20"
307;119;"2010-04-27"
307;122;"2009-12-14"
307;92;"2009-12-14"
307;33;"2009-12-14"
307;33;"2010-04-27"
307;124;"2010-06-16"
307;124;"2009-12-16"
307;125;"2009-11-24"
307;84;"2009-11-11"
307;116;"2009-12-16"
307;128;"2009-12-02"
307;8;"2009-11-24"
307;8;"2010-06-16"
307;132;"2009-12-16"
307;133;"2009-11-24"
307;133;"2009-11-19"
307;136;"2010-05-18"
307;136;"2010-04-27"
307;56;"2009-12-16"
307;138;"2009-12-15"
307;138;"2009-12-16"
307;21;"2009-12-15"
307;143;"2009-11-19"
307;144;"2009-12-17"
307;9;"2009-12-14"
307;3;"2009-12-16"
307;149;"2009-06-18"
307;152;"2009-11-19"
307;107;"2009-12-01"
307;8;"2009-12-14"
307;18;"2009-12-15"
307;18;"2009-12-01"
307;44;"2010-04-20"
308;12;"2010-06-02"
308;12;"2010-06-16"
308;72;"2010-06-08"
308;97;"2010-06-17"
308;12;"2010-05-19"
308;4;"2010-05-18"
308;112;"2010-06-08"
308;4;"2010-06-15"
308;4;"2010-06-16"
308;33;"2009-11-25"
308;33;"2009-11-24"
308;48;"2010-05-11"
308;4;"2010-06-08"
308;115;"2009-11-17"
308;115;"2009-11-24"
308;50;"2009-10-28"
308;50;"2009-12-16"
308;47;"2009-11-03"
308;116;"2009-08-12"
308;47;"2009-12-16"
308;47;"2009-08-12"
308;35;"2009-10-14"
308;117;"2009-08-12"
308;118;"2010-05-11"
308;50;"2009-11-24"
308;50;"2009-11-25"
308;78;"2010-06-16"
308;78;"2010-05-18"
308;4;"2009-08-11"
308;4;"2009-12-17"
308;120;"2009-12-16"
308;122;"2010-05-11"
308;123;"2010-06-09"
308;92;"2010-06-08"
308;119;"2009-11-03"
308;92;"2010-05-11"
308;33;"2010-05-04"
308;33;"2010-05-11"
308;33;"2009-12-10"
308;124;"2010-06-16"
308;72;"2009-10-20"
308;72;"2009-09-30"
308;72;"2009-12-15"
308;46;"2010-06-08"
308;92;"2009-11-03"
308;122;"2009-11-24"
308;84;"2009-11-03"
308;84;"2009-11-11"
308;4;"2009-11-03"
308;116;"2010-06-15"
308;4;"2010-04-07"
308;8;"2010-06-08"
308;8;"2010-06-09"
308;131;"2009-11-03"
308;132;"2009-12-14"
308;132;"2009-12-16"
308;133;"2009-11-17"
308;110;"2008-12-15"
308;27;"2009-12-14"
308;27;"2010-05-04"
308;56;"2009-12-15"
308;56;"2009-12-16"
308;21;"2010-06-17"
308;47;"2010-05-11"
308;47;"2010-06-08"
308;72;"2009-12-10"
308;4;"2009-10-14"
308;47;"2009-09-30"
308;143;"2009-08-11"
308;144;"2009-12-15"
308;144;"2009-12-14"
308;144;"2009-12-16"
308;145;"2008-05-21"
308;148;"2008-12-15"
308;149;"2009-06-10"
308;149;"2008-12-15"
308;149;"2009-06-09"
308;150;"2009-09-30"
308;150;"2009-11-17"
308;152;"2009-11-03"
308;8;"2009-12-15"
308;8;"2007-12-11"
308;18;"2009-06-17"
308;18;"2009-06-18"
308;18;"2009-09-29"
308;48;"2010-06-08"
308;48;"2009-12-10"
308;50;"2007-06-05"
308;110;"2006-12-12"
308;36;"2006-12-06"
308;36;"2007-06-14"
308;148;"2008-06-04"
311;70;"2010-06-16"
311;71;"2010-06-17"
311;78;"2010-06-15"
311;82;"2009-12-09"
311;82;"2010-06-08"
311;84;"2010-06-15"
311;68;"2010-06-15"
311;87;"2010-04-20"
311;88;"2010-06-08"
311;12;"2010-06-15"
311;91;"2010-06-17"
311;91;"2010-06-08"
311;93;"2010-04-20"
311;93;"2010-06-16"
311;72;"2009-12-14"
311;97;"2010-04-06"
311;98;"2010-06-15"
311;100;"2009-08-25"
311;101;"2010-06-15"
311;103;"2009-10-27"
311;103;"2009-11-25"
311;103;"2009-11-11"
311;103;"2009-10-28"
311;103;"2009-11-04"
311;104;"2010-06-08"
311;65;"2010-04-06"
311;110;"2009-12-01"
311;82;"2009-08-25"
311;111;"2009-11-10"
311;112;"2009-11-10"
311;4;"2009-12-14"
311;113;"2010-06-17"
311;113;"2010-06-16"
311;112;"2009-12-02"
311;4;"2009-12-10"
311;4;"2009-12-15"
311;48;"2009-11-24"
311;114;"2009-12-16"
311;47;"2009-11-24"
311;118;"2009-12-15"
311;78;"2009-12-10"
311;37;"2009-12-02"
311;41;"2009-12-09"
311;119;"2010-04-20"
311;119;"2010-04-27"
311;122;"2009-12-14"
311;92;"2009-12-14"
311;33;"2009-12-14"
311;33;"2010-04-27"
311;124;"2010-06-16"
311;124;"2009-12-16"
311;125;"2009-11-24"
311;84;"2009-11-11"
311;116;"2009-12-16"
311;128;"2009-12-02"
311;8;"2009-11-24"
311;8;"2010-06-16"
311;132;"2009-12-16"
311;133;"2009-11-24"
311;133;"2009-11-19"
311;136;"2010-05-18"
311;136;"2010-04-27"
311;56;"2009-12-16"
311;137;"2010-06-15"
311;138;"2009-12-15"
311;138;"2009-12-16"
311;140;"2008-09-17"
311;21;"2009-12-15"
311;143;"2009-11-19"
311;144;"2009-12-17"
311;9;"2009-12-14"
311;3;"2009-12-16"
311;146;"2008-05-28"
311;45;"2008-05-27"
311;149;"2009-06-18"
311;149;"2008-06-18"
311;151;"2007-12-11"
311;152;"2009-11-19"
311;107;"2009-12-01"
311;147;"2008-05-28"
311;8;"2009-12-14"
311;18;"2009-12-15"
311;18;"2009-12-01"
311;9;"2007-05-03"
311;50;"2007-06-14"
311;149;"2008-04-08"
311;153;"2007-05-16"
311;44;"2010-04-20"
311;110;"2006-12-12"
311;110;"2006-12-14"
311;36;"2006-12-12"
311;12;"2007-12-12"
311;155;"2006-10-25"
312;12;"2010-06-16"
312;97;"2010-06-17"
312;33;"2009-11-25"
312;33;"2009-11-24"
312;115;"2009-11-17"
312;115;"2009-11-24"
312;50;"2009-12-16"
312;116;"2009-08-12"
312;47;"2009-08-12"
312;117;"2009-08-12"
312;78;"2010-06-16"
312;4;"2009-08-11"
312;4;"2009-12-17"
312;120;"2009-12-16"
312;33;"2009-08-18"
312;33;"2010-05-04"
312;33;"2010-05-11"
312;33;"2009-12-10"
312;124;"2010-06-16"
312;72;"2009-10-20"
312;72;"2009-09-30"
312;72;"2009-12-15"
312;46;"2010-06-08"
312;84;"2009-11-03"
312;84;"2009-11-11"
312;8;"2010-06-08"
312;8;"2010-06-09"
312;132;"2009-12-14"
312;132;"2009-12-16"
312;133;"2009-11-17"
312;27;"2009-12-14"
312;27;"2010-05-04"
312;56;"2009-12-15"
312;56;"2009-12-16"
312;21;"2010-06-17"
312;47;"2010-06-08"
312;143;"2009-08-11"
312;144;"2009-12-15"
312;144;"2009-12-14"
312;144;"2009-12-16"
312;150;"2009-11-17"
312;152;"2009-11-03"
312;8;"2009-12-15"
312;18;"2009-06-17"
312;18;"2009-06-18"
312;18;"2009-09-29"
312;48;"2010-06-08"
314;12;"2010-06-16"
314;97;"2010-06-17"
314;33;"2009-11-25"
314;33;"2009-11-24"
314;115;"2009-11-17"
314;115;"2009-11-24"
314;50;"2009-12-16"
314;116;"2009-08-12"
314;47;"2009-08-12"
314;117;"2009-08-12"
314;78;"2010-06-16"
314;4;"2009-08-11"
314;4;"2009-12-17"
314;41;"2010-06-08"
314;120;"2009-12-16"
314;33;"2010-05-04"
314;33;"2010-05-11"
314;33;"2009-12-10"
314;124;"2010-06-16"
314;72;"2009-10-20"
314;72;"2009-09-30"
314;72;"2009-12-15"
314;46;"2010-06-08"
314;84;"2009-11-03"
314;84;"2009-11-11"
314;129;"2009-11-04"
314;129;"2009-10-04"
314;8;"2010-06-08"
314;8;"2010-04-21"
314;8;"2010-06-09"
314;99;"2010-04-20"
314;132;"2009-12-14"
314;132;"2009-12-16"
314;133;"2009-11-17"
314;110;"2008-12-15"
314;41;"2009-12-09"
314;27;"2009-12-14"
314;27;"2010-05-04"
314;56;"2009-11-11"
314;56;"2009-12-15"
314;56;"2009-09-15"
314;56;"2009-09-30"
314;56;"2009-11-04"
314;56;"2009-12-16"
314;139;"2010-05-18"
314;21;"2010-06-17"
314;21;"2010-04-20"
314;47;"2010-06-08"
314;143;"2009-08-11"
314;144;"2009-12-15"
314;144;"2009-12-14"
314;144;"2009-12-16"
314;145;"2008-05-21"
314;148;"2008-12-15"
314;149;"2009-06-10"
314;149;"2008-12-15"
314;149;"2009-06-09"
314;150;"2009-11-17"
314;152;"2009-11-03"
314;8;"2009-12-15"
314;8;"2007-12-11"
314;18;"2009-06-17"
314;18;"2009-06-18"
314;18;"2009-09-29"
314;48;"2010-06-08"
314;148;"2008-06-04"
315;12;"2010-06-16"
315;97;"2010-06-17"
315;33;"2009-11-25"
315;33;"2009-11-24"
315;115;"2009-11-17"
315;115;"2009-11-24"
315;50;"2009-12-16"
315;116;"2009-08-12"
315;47;"2009-08-12"
315;117;"2009-08-12"
315;78;"2010-06-16"
315;4;"2009-08-11"
315;4;"2009-12-17"
315;120;"2009-12-16"
315;33;"2009-08-18"
315;33;"2010-05-04"
315;33;"2010-05-11"
315;33;"2009-12-10"
315;124;"2010-06-16"
315;72;"2009-10-20"
315;72;"2009-09-30"
315;72;"2009-12-15"
315;46;"2010-06-08"
315;84;"2009-11-03"
315;84;"2009-11-11"
315;8;"2010-06-08"
315;8;"2010-06-09"
315;132;"2009-12-14"
315;132;"2009-12-16"
315;133;"2009-11-17"
315;110;"2008-12-15"
315;27;"2009-12-14"
315;27;"2010-05-04"
315;56;"2009-12-15"
315;56;"2009-12-16"
315;21;"2010-06-17"
315;47;"2010-06-08"
315;143;"2009-08-11"
315;144;"2009-12-15"
315;144;"2009-12-14"
315;144;"2009-12-16"
315;145;"2008-05-21"
315;148;"2008-12-15"
315;149;"2009-06-10"
315;149;"2008-12-15"
315;149;"2009-06-09"
315;150;"2009-11-17"
315;152;"2009-11-03"
315;8;"2009-12-15"
315;8;"2007-12-11"
315;18;"2009-06-17"
315;18;"2009-06-18"
315;18;"2009-09-29"
315;48;"2010-06-08"
315;50;"2007-06-05"
315;110;"2006-12-12"
315;36;"2006-12-06"
315;148;"2008-06-04"
316;90;"2010-04-06"
316;45;"2010-05-18"
316;72;"2009-12-14"
316;97;"2010-04-06"
316;99;"2010-04-06"
316;107;"2010-04-27"
316;4;"2009-12-14"
316;112;"2009-12-02"
316;4;"2009-12-10"
316;4;"2009-12-15"
316;48;"2009-11-24"
316;114;"2009-12-16"
316;47;"2009-11-24"
316;118;"2009-12-15"
316;78;"2009-12-10"
316;37;"2009-12-02"
316;41;"2009-12-09"
316;119;"2010-04-20"
316;119;"2010-04-27"
316;122;"2009-12-14"
316;92;"2009-12-14"
316;33;"2009-12-14"
316;33;"2010-04-27"
316;124;"2009-12-16"
316;125;"2009-11-24"
316;84;"2009-11-11"
316;116;"2009-12-16"
316;128;"2009-12-02"
316;8;"2009-11-24"
316;132;"2009-12-16"
316;133;"2009-11-24"
316;133;"2009-11-19"
316;136;"2010-04-27"
316;56;"2009-12-16"
316;138;"2009-12-15"
316;138;"2009-12-16"
316;21;"2009-12-15"
316;143;"2009-11-19"
316;144;"2009-12-17"
316;9;"2009-12-14"
316;3;"2009-12-16"
316;146;"2008-05-28"
316;45;"2008-05-27"
316;149;"2009-06-18"
316;149;"2008-06-18"
316;151;"2007-12-11"
316;152;"2009-11-19"
316;107;"2009-12-01"
316;147;"2008-05-28"
316;8;"2009-12-14"
316;18;"2009-12-15"
316;18;"2009-12-01"
316;50;"2007-06-14"
316;149;"2008-04-08"
316;44;"2010-04-20"
316;110;"2006-12-12"
316;110;"2006-12-14"
316;36;"2006-12-12"
316;12;"2007-12-12"
316;155;"2006-10-25"
317;70;"2010-06-16"
317;70;"2010-06-02"
317;50;"2010-06-09"
317;71;"2010-06-17"
317;74;"2010-05-19"
317;50;"2010-05-19"
317;76;"2010-06-09"
317;77;"2010-05-19"
317;78;"2010-05-19"
317;78;"2010-06-15"
317;79;"2010-06-09"
317;50;"2010-06-08"
317;47;"2010-05-19"
317;80;"2010-06-08"
317;80;"2010-06-09"
317;81;"2010-06-09"
317;82;"2010-06-08"
317;47;"2010-06-08"
317;86;"2009-12-15"
317;68;"2010-06-15"
317;4;"2010-04-27"
317;4;"2010-05-05"
317;89;"2010-06-09"
317;12;"2009-11-04"
317;12;"2010-06-02"
317;12;"2010-06-15"
317;91;"2010-06-17"
317;93;"2010-06-16"
317;4;"2009-12-10"
317;95;"2010-05-05"
317;96;"2010-06-08"
317;95;"2009-12-01"
317;72;"2009-12-14"
317;72;"2009-10-28"
317;97;"2010-04-06"
317;4;"2009-11-04"
317;4;"2009-12-01"
317;4;"2009-11-11"
317;104;"2010-06-08"
317;12;"2010-05-19"
317;72;"2010-05-05"
317;72;"2009-12-10"
317;106;"2010-05-05"
317;35;"2009-12-10"
317;4;"2009-10-28"
317;4;"2009-12-14"
317;113;"2010-06-17"
317;113;"2010-06-16"
317;112;"2009-12-02"
317;4;"2009-12-15"
317;48;"2009-11-24"
317;114;"2009-12-16"
317;47;"2009-11-24"
317;118;"2009-12-15"
317;78;"2009-12-10"
317;37;"2009-12-02"
317;41;"2009-12-09"
317;119;"2010-04-20"
317;119;"2010-04-27"
317;122;"2009-12-14"
317;92;"2009-12-14"
317;33;"2009-12-14"
317;33;"2010-04-27"
317;124;"2010-06-16"
317;124;"2009-12-16"
317;125;"2009-11-24"
317;84;"2009-11-11"
317;116;"2009-12-16"
317;128;"2009-12-02"
317;8;"2009-11-24"
317;8;"2010-06-16"
317;132;"2009-12-16"
317;133;"2009-11-24"
317;133;"2009-11-19"
317;136;"2010-05-18"
317;136;"2010-04-27"
317;56;"2009-12-16"
317;138;"2009-12-15"
317;138;"2009-12-16"
317;21;"2009-12-15"
317;143;"2009-11-19"
317;144;"2009-12-17"
317;9;"2009-12-14"
317;3;"2009-12-16"
317;146;"2008-05-28"
317;45;"2008-05-27"
317;149;"2009-06-18"
317;149;"2008-06-18"
317;151;"2007-12-11"
317;152;"2009-11-19"
317;107;"2009-12-01"
317;147;"2008-05-28"
317;8;"2009-12-14"
317;18;"2009-12-15"
317;18;"2009-12-01"
317;50;"2007-06-14"
317;149;"2008-04-08"
317;44;"2010-04-20"
317;110;"2006-12-12"
317;110;"2006-12-14"
317;36;"2006-12-12"
317;12;"2007-12-12"
317;155;"2006-10-25"
318;70;"2010-06-16"
318;71;"2010-06-17"
318;78;"2010-06-15"
318;82;"2009-12-09"
318;82;"2010-06-08"
318;84;"2010-06-15"
318;68;"2010-06-15"
318;87;"2010-04-20"
318;88;"2010-06-08"
318;12;"2010-06-15"
318;91;"2010-06-17"
318;91;"2010-06-08"
318;93;"2010-04-20"
318;93;"2010-06-16"
318;72;"2009-12-14"
318;97;"2010-04-06"
318;98;"2010-06-15"
318;100;"2009-08-25"
318;101;"2010-06-15"
318;103;"2009-10-27"
318;103;"2009-11-25"
318;103;"2009-11-11"
318;103;"2009-10-28"
318;103;"2009-11-04"
318;104;"2010-06-08"
318;65;"2010-04-06"
318;110;"2009-12-01"
318;82;"2009-08-25"
318;111;"2009-11-10"
318;112;"2009-11-10"
318;4;"2009-12-14"
318;113;"2010-06-17"
318;113;"2010-06-16"
318;112;"2009-12-02"
318;4;"2009-12-10"
318;4;"2009-12-15"
318;48;"2009-11-24"
318;114;"2009-12-16"
318;47;"2009-11-24"
318;118;"2009-12-15"
318;78;"2009-12-10"
318;37;"2009-12-02"
318;41;"2009-12-09"
318;119;"2010-04-20"
318;119;"2010-04-27"
318;122;"2009-12-14"
318;92;"2009-12-14"
318;33;"2009-12-14"
318;33;"2010-04-27"
318;124;"2010-06-16"
318;124;"2009-12-16"
318;125;"2009-11-24"
318;84;"2009-11-11"
318;116;"2009-12-16"
318;128;"2009-12-02"
318;8;"2009-11-24"
318;8;"2010-06-16"
318;132;"2009-12-16"
318;133;"2009-11-24"
318;133;"2009-11-19"
318;136;"2010-05-18"
318;136;"2010-04-27"
318;56;"2009-12-16"
318;137;"2010-06-15"
318;138;"2009-12-15"
318;138;"2009-12-16"
318;140;"2008-09-17"
318;21;"2009-12-15"
318;143;"2009-11-19"
318;144;"2009-12-17"
318;9;"2009-12-14"
318;3;"2009-12-16"
318;146;"2008-05-28"
318;45;"2008-05-27"
318;149;"2009-06-18"
318;149;"2008-06-18"
318;151;"2007-12-11"
318;152;"2009-11-19"
318;107;"2009-12-01"
318;147;"2008-05-28"
318;8;"2009-12-14"
318;18;"2009-12-15"
318;18;"2009-12-01"
318;9;"2007-05-03"
318;50;"2007-06-14"
318;149;"2008-04-08"
318;153;"2007-05-16"
318;44;"2010-04-20"
318;110;"2006-12-12"
318;110;"2006-12-14"
318;12;"2007-12-12"
318;155;"2006-10-25"
319;70;"2010-06-16"
319;71;"2010-06-17"
319;78;"2010-06-15"
319;82;"2010-06-08"
319;85;"2009-12-15"
319;68;"2010-06-15"
319;12;"2010-06-15"
319;91;"2010-06-17"
319;93;"2010-06-16"
319;72;"2009-12-14"
319;40;"2010-06-15"
319;97;"2010-04-06"
319;24;"2010-05-18"
319;102;"2010-06-15"
319;104;"2010-06-08"
319;4;"2009-12-14"
319;113;"2010-06-17"
319;113;"2010-06-16"
319;112;"2009-12-02"
319;4;"2009-12-10"
319;4;"2009-12-15"
319;48;"2009-11-24"
319;114;"2009-12-16"
319;47;"2009-11-24"
319;118;"2009-12-15"
319;78;"2009-12-10"
319;37;"2009-12-02"
319;41;"2009-12-09"
319;119;"2010-04-20"
319;119;"2010-04-27"
319;122;"2009-12-14"
319;92;"2009-12-14"
319;33;"2009-12-14"
319;33;"2010-04-27"
319;124;"2010-06-16"
319;124;"2009-12-16"
319;125;"2009-11-24"
319;84;"2009-11-11"
319;116;"2009-12-16"
319;128;"2009-12-02"
319;8;"2009-11-24"
319;8;"2010-06-16"
319;132;"2009-12-16"
319;133;"2009-11-24"
319;133;"2009-11-19"
319;136;"2010-05-18"
319;136;"2010-04-27"
319;56;"2009-12-16"
319;138;"2009-12-15"
319;138;"2009-12-16"
319;21;"2009-12-15"
319;143;"2009-11-19"
319;144;"2009-12-17"
319;9;"2009-12-14"
319;3;"2009-12-16"
319;149;"2009-06-18"
319;152;"2009-11-19"
319;107;"2009-12-01"
319;8;"2009-12-14"
319;18;"2009-12-15"
319;18;"2009-12-01"
319;44;"2010-04-20"
328;12;"2010-06-16"
328;97;"2010-06-17"
328;33;"2009-11-25"
328;33;"2009-11-24"
328;115;"2009-11-17"
328;115;"2009-11-24"
328;50;"2009-12-16"
328;116;"2009-08-12"
328;47;"2009-08-12"
328;117;"2009-08-12"
328;78;"2010-06-16"
328;4;"2009-08-11"
328;4;"2009-12-17"
328;120;"2009-12-16"
328;33;"2009-08-18"
328;33;"2010-05-04"
328;33;"2010-05-11"
