"congresistaid";"categoría";"fecha"
530;82;"2010-12-14"
530;4;"2010-09-15"
530;4;"2010-12-16"
530;91;"2011-04-12"
530;91;"2010-12-01"
530;91;"2010-12-16"
530;91;"2011-05-17"
530;93;"2010-12-15"
530;93;"2010-12-14"
530;93;"2010-12-01"
530;45;"2011-05-17"
530;45;"2010-12-15"
530;95;"2011-06-08"
530;96;"2011-06-15"
530;72;"2012-05-03"
530;72;"2010-11-16"
530;97;"2010-10-12"
530;97;"2010-08-24"
530;72;"2011-05-25"
530;4;"2010-09-07"
530;4;"2010-09-28"
530;4;"2010-12-07"
530;47;"2010-10-05"
530;157;"2014-05-27"
530;157;"2014-05-28"
530;157;"2014-06-03"
530;160;"2013-12-12"
530;162;"2014-04-22"
530;72;"2013-06-20"
530;50;"2013-10-29"
530;50;"2013-11-05"
530;50;"2013-12-13"
530;18;"2013-08-20"
530;72;"2014-06-18"
530;164;"2013-11-26"
530;164;"2013-11-06"
530;164;"2013-12-12"
530;59;"2013-12-11"
530;50;"2013-06-04"
530;50;"2014-05-20"
530;50;"2014-05-27"
530;50;"2013-11-27"
530;158;"2013-05-07"
530;158;"2013-05-14"
530;164;"2013-04-03"
530;173;"2012-11-20"
530;79;"2013-06-18"
530;181;"2012-06-14"
530;181;"2012-06-12"
530;50;"2012-04-10"
530;135;"2013-06-18"
530;128;"2013-05-14"
530;118;"2012-04-10"
530;50;"2013-04-30"
530;78;"2012-11-15"
530;188;"2011-12-15"
530;188;"2011-12-06"
530;163;"2012-06-19"
530;163;"2012-06-20"
530;189;"2012-04-10"
530;14;"2012-06-13"
530;194;"2012-12-11"
530;194;"2012-12-10"
530;194;"2013-04-02"
530;194;"2013-04-04"
530;29;"2012-12-10"
530;14;"2012-12-13"
530;161;"2012-11-26"
530;29;"2013-05-21"
530;29;"2013-04-23"
530;61;"2012-06-14"
530;61;"2011-12-13"
530;61;"2011-12-14"
530;61;"2012-06-13"
530;61;"2012-06-28"
530;61;"2012-06-20"
530;61;"2011-12-16"
530;147;"2013-11-26"
530;202;"2013-12-16"
530;202;"2014-06-18"
530;37;"2013-06-19"
530;3;"2013-06-18"
530;208;"2011-12-16"
530;39;"2012-06-19"
530;32;"2011-11-29"
530;209;"2011-12-05"
530;211;"2012-08-28"
530;214;"2013-12-10"
530;214;"2013-12-11"
530;133;"2013-12-16"
530;156;"2013-10-08"
530;221;"2013-10-30"
530;221;"2013-10-08"
530;221;"2013-10-16"
530;221;"2013-10-09"
530;221;"2013-10-15"
530;221;"2013-10-01"
530;221;"2013-11-05"
530;163;"2014-06-19"
530;19;"2013-11-19"
530;19;"2013-11-20"
530;179;"2013-06-19"
530;179;"2013-06-18"
530;179;"2013-06-20"
530;206;"2013-06-13"
530;206;"2013-06-17"
530;206;"2013-06-19"
530;226;"2013-10-22"
531;8;"2013-12-03"
531;45;"2012-11-06"
531;45;"2013-05-07"
531;40;"2012-11-06"
531;40;"2013-06-11"
531;157;"2014-05-27"
531;157;"2014-05-28"
531;157;"2014-06-03"
531;160;"2013-12-12"
531;162;"2014-04-22"
531;72;"2013-06-20"
531;50;"2013-10-29"
531;50;"2013-11-05"
531;50;"2013-12-13"
531;18;"2013-08-20"
531;72;"2014-06-18"
531;164;"2013-11-26"
531;164;"2013-11-06"
531;164;"2013-12-12"
531;59;"2013-12-11"
531;50;"2013-06-04"
531;50;"2014-05-20"
531;50;"2014-05-27"
531;50;"2013-11-27"
531;158;"2013-05-07"
531;158;"2013-05-14"
531;164;"2013-04-03"
531;173;"2012-11-20"
531;79;"2013-06-18"
531;135;"2013-06-18"
531;128;"2013-05-14"
531;50;"2013-04-30"
531;78;"2012-11-15"
531;194;"2012-12-11"
531;194;"2012-12-10"
531;194;"2013-04-02"
531;194;"2013-04-04"
531;29;"2012-12-10"
531;14;"2012-12-13"
531;161;"2012-11-26"
531;29;"2013-05-21"
531;29;"2013-04-23"
531;147;"2013-11-26"
531;202;"2013-12-16"
531;202;"2014-06-18"
531;37;"2013-06-19"
531;3;"2013-06-18"
531;214;"2013-12-10"
531;214;"2013-12-11"
531;133;"2013-12-16"
531;156;"2013-10-08"
531;221;"2013-10-30"
531;221;"2013-10-08"
531;221;"2013-10-16"
531;221;"2013-10-09"
531;221;"2013-10-15"
531;221;"2013-10-01"
531;221;"2013-11-05"
531;163;"2014-06-19"
531;19;"2013-11-19"
531;19;"2013-11-20"
531;179;"2013-06-19"
531;179;"2013-06-18"
531;179;"2013-06-20"
531;206;"2013-06-13"
531;206;"2013-06-17"
531;206;"2013-06-19"
531;226;"2013-10-22"
534;2;"2011-06-07"
534;2;"2011-06-01"
534;12;"2012-06-12"
534;13;"2011-05-25"
534;13;"2011-05-24"
534;13;"2011-05-30"
534;13;"2011-06-01"
534;16;"2011-06-07"
534;16;"2011-06-16"
534;16;"2010-12-16"
534;17;"2011-04-25"
534;17;"2011-04-28"
534;17;"2011-04-06"
534;17;"2011-04-12"
534;17;"2011-05-03"
534;17;"2011-04-26"
534;17;"2011-05-04"
534;17;"2011-04-13"
534;20;"2010-11-24"
534;20;"2011-06-09"
534;20;"2011-06-16"
534;20;"2010-12-14"
534;8;"2012-09-11"
534;8;"2013-12-03"
534;31;"2011-06-08"
534;34;"2010-11-09"
534;34;"2011-06-01"
534;41;"2012-09-11"
534;41;"2012-04-10"
534;45;"2012-11-06"
534;45;"2013-05-07"
534;47;"2011-05-31"
534;48;"2011-12-14"
534;47;"2011-12-14"
534;50;"2011-05-31"
534;51;"2011-05-31"
534;55;"2012-05-03"
534;56;"2012-06-14"
534;30;"2010-12-06"
534;30;"2010-12-15"
534;30;"2010-12-14"
534;40;"2012-06-20"
534;40;"2012-11-06"
534;40;"2013-06-11"
534;70;"2010-09-07"
534;50;"2011-06-15"
534;50;"2010-12-14"
534;77;"2010-10-19"
534;78;"2010-12-14"
534;79;"2011-05-31"
534;50;"2011-06-16"
534;47;"2010-12-14"
534;82;"2010-11-30"
534;82;"2010-11-29"
534;82;"2010-12-14"
534;4;"2010-09-15"
534;4;"2010-12-16"
534;91;"2011-04-12"
534;91;"2010-12-01"
534;91;"2010-12-16"
534;91;"2011-05-17"
534;93;"2010-12-15"
534;93;"2010-12-14"
534;93;"2010-12-01"
534;45;"2011-05-17"
534;45;"2010-12-15"
534;95;"2011-06-08"
534;96;"2011-06-15"
534;72;"2012-05-03"
534;72;"2010-11-16"
534;97;"2010-10-12"
534;97;"2010-08-24"
534;72;"2011-05-25"
534;4;"2010-09-07"
534;4;"2010-09-28"
534;4;"2010-12-07"
534;47;"2010-10-05"
534;157;"2014-05-27"
534;157;"2014-05-28"
534;157;"2014-06-03"
534;160;"2013-12-12"
534;162;"2014-04-22"
534;72;"2013-06-20"
534;50;"2013-10-29"
534;50;"2013-11-05"
534;50;"2013-12-13"
534;18;"2013-08-20"
534;72;"2014-06-18"
534;164;"2013-11-26"
534;164;"2013-11-06"
534;164;"2013-12-12"
534;59;"2013-12-11"
534;50;"2013-06-04"
534;50;"2014-05-20"
534;50;"2014-05-27"
534;50;"2013-11-27"
534;158;"2013-05-07"
534;158;"2013-05-14"
534;164;"2013-04-03"
534;173;"2012-11-20"
534;79;"2013-06-18"
534;181;"2012-06-14"
534;181;"2012-06-12"
534;50;"2012-04-10"
534;135;"2013-06-18"
534;128;"2013-05-14"
534;118;"2012-04-10"
534;50;"2013-04-30"
534;78;"2012-11-15"
534;188;"2011-12-15"
534;188;"2011-12-06"
534;163;"2012-06-19"
534;163;"2012-06-20"
534;189;"2012-04-10"
534;14;"2012-06-13"
534;194;"2012-12-11"
534;194;"2012-12-10"
534;194;"2013-04-02"
534;194;"2013-04-04"
534;29;"2012-12-10"
534;14;"2012-12-13"
534;161;"2012-11-26"
534;29;"2013-05-21"
534;29;"2013-04-23"
534;61;"2012-06-14"
534;61;"2011-12-13"
534;61;"2011-12-14"
534;61;"2012-06-13"
534;61;"2012-06-28"
534;61;"2012-06-20"
534;61;"2011-12-16"
534;147;"2013-11-26"
534;202;"2013-12-16"
534;202;"2014-06-18"
534;37;"2013-06-19"
534;3;"2013-06-18"
534;208;"2011-12-16"
534;39;"2012-06-19"
534;32;"2011-11-29"
534;209;"2011-12-05"
534;211;"2012-08-28"
534;214;"2013-12-10"
534;214;"2013-12-11"
534;133;"2013-12-16"
534;156;"2013-10-08"
534;221;"2013-10-30"
534;221;"2013-10-08"
534;221;"2013-10-16"
534;221;"2013-10-09"
534;221;"2013-10-15"
534;221;"2013-10-01"
534;221;"2013-11-05"
534;163;"2014-06-19"
534;19;"2013-11-19"
534;19;"2013-11-20"
534;179;"2013-06-19"
534;179;"2013-06-18"
534;179;"2013-06-20"
534;206;"2013-06-13"
534;206;"2013-06-17"
534;206;"2013-06-19"
534;226;"2013-10-22"
536;16;"2010-12-16"
536;17;"2011-04-25"
536;17;"2011-04-28"
536;17;"2011-04-06"
536;17;"2011-04-12"
536;17;"2011-05-03"
536;17;"2011-04-26"
536;17;"2011-05-04"
536;17;"2011-04-13"
536;20;"2010-11-24"
536;20;"2010-09-23"
536;20;"2010-12-14"
536;34;"2010-11-09"
536;30;"2010-12-06"
536;30;"2010-12-15"
536;30;"2010-12-14"
536;70;"2010-09-07"
536;50;"2010-12-14"
536;77;"2010-10-19"
536;78;"2010-12-14"
536;47;"2010-12-14"
536;82;"2010-11-30"
536;82;"2010-11-29"
536;82;"2010-12-14"
536;4;"2010-12-16"
536;91;"2011-04-12"
536;91;"2010-12-01"
536;91;"2010-12-16"
536;91;"2011-05-17"
536;93;"2010-12-15"
536;93;"2010-12-14"
536;93;"2010-12-01"
536;45;"2011-05-17"
536;45;"2010-12-15"
536;72;"2010-11-16"
536;97;"2010-10-12"
536;97;"2010-08-24"
536;4;"2010-09-07"
536;4;"2010-09-28"
536;4;"2010-12-07"
536;47;"2010-10-05"
536;61;"2011-12-13"
538;1;"2011-06-14"
538;3;"2011-05-17"
538;7;"2011-05-31"
538;10;"2011-06-14"
538;13;"2010-12-01"
538;15;"2011-04-12"
538;16;"2010-11-16"
538;17;"2010-12-14"
538;17;"2010-12-13"
538;18;"2011-05-25"
538;20;"2010-10-12"
538;20;"2011-06-15"
538;20;"2010-12-14"
538;20;"2011-05-04"
538;8;"2012-08-28"
538;22;"2010-12-07"
538;24;"2011-05-25"
538;28;"2011-06-14"
538;27;"2010-12-15"
538;32;"2011-04-06"
538;33;"2010-12-15"
538;34;"2010-09-28"
538;37;"2010-11-16"
538;37;"2010-11-10"
538;39;"2010-12-15"
538;40;"2010-12-13"
538;41;"2012-08-28"
538;42;"2010-11-16"
538;20;"2011-05-31"
538;45;"2012-10-24"
538;45;"2013-05-21"
538;47;"2010-12-15"
538;49;"2011-04-12"
538;49;"2011-04-05"
538;50;"2010-12-06"
538;47;"2010-12-06"
538;51;"2010-12-15"
538;54;"2010-11-16"
538;55;"2010-12-15"
538;55;"2014-06-03"
538;55;"2012-04-25"
538;56;"2012-06-13"
538;33;"2011-10-04"
538;57;"2010-12-06"
538;58;"2010-10-05"
538;61;"2010-12-15"
538;30;"2010-12-06"
538;30;"2010-12-14"
538;40;"2011-04-12"
538;40;"2013-06-12"
538;40;"2012-10-24"
538;69;"2010-11-10"
538;50;"2010-09-29"
538;74;"2010-12-15"
538;75;"2010-12-01"
538;4;"2010-12-15"
538;79;"2010-09-29"
538;47;"2010-11-09"
538;40;"2010-12-15"
538;81;"2012-07-25"
538;82;"2010-12-14"
538;93;"2010-12-15"
538;45;"2012-05-30"
538;94;"2010-12-15"
538;95;"2010-12-15"
538;72;"2012-04-25"
538;72;"2014-05-07"
538;72;"2014-06-03"
538;82;"2010-12-01"
538;35;"2010-12-16"
538;4;"2010-12-06"
538;159;"2013-06-05"
538;161;"2013-05-21"
538;162;"2012-11-27"
538;164;"2013-06-04"
538;164;"2013-12-04"
538;59;"2013-12-13"
538;50;"2012-12-13"
538;158;"2013-05-08"
538;45;"2013-09-18"
538;45;"2014-04-01"
538;45;"2013-12-13"
538;140;"2013-05-15"
538;170;"2012-12-04"
538;171;"2012-11-27"
538;171;"2012-12-04"
538;171;"2012-11-21"
538;63;"2013-04-17"
538;63;"2013-04-24"
538;50;"2012-09-26"
538;136;"2013-05-08"
538;180;"2012-12-11"
538;29;"2013-05-21"
538;181;"2012-06-05"
538;50;"2012-04-10"
538;128;"2012-08-22"
538;83;"2013-04-10"
538;188;"2011-12-15"
538;163;"2012-04-25"
538;194;"2012-04-24"
538;194;"2012-08-28"
538;194;"2012-04-17"
538;194;"2013-04-10"
538;195;"2012-12-12"
538;61;"2011-11-08"
538;61;"2011-11-02"
538;61;"2011-12-16"
538;61;"2012-05-10"
538;61;"2012-06-20"
538;61;"2012-06-28"
538;147;"2013-11-13"
538;202;"2013-11-06"
538;21;"2012-06-20"
538;208;"2012-05-09"
538;208;"2012-05-16"
538;211;"2012-08-28"
538;213;"2011-11-09"
538;148;"2014-05-14"
538;148;"2014-05-20"
538;158;"2013-12-11"
538;136;"2013-09-24"
538;219;"2013-11-13"
538;221;"2013-10-23"
538;221;"2013-10-30"
538;159;"2013-10-29"
538;50;"2013-11-12"
538;19;"2013-11-20"
538;61;"2013-05-14"
538;61;"2013-05-08"
538;179;"2013-06-18"
538;179;"2013-06-20"
538;179;"2013-06-17"
538;179;"2013-10-01"
538;179;"2013-10-16"
538;179;"2013-10-09"
538;179;"2013-10-02"
538;179;"2013-10-08"
538;179;"2013-10-15"
538;206;"2013-06-12"
538;206;"2013-06-19"
538;158;"2014-06-17"
540;2;"2011-06-07"
540;2;"2011-06-01"
540;12;"2012-06-12"
540;13;"2011-05-25"
540;13;"2011-05-24"
540;13;"2011-05-30"
540;13;"2011-06-01"
540;16;"2011-06-07"
540;16;"2011-06-16"
540;16;"2010-12-16"
540;17;"2011-04-25"
540;17;"2011-04-28"
540;17;"2011-04-06"
540;17;"2011-04-12"
540;17;"2011-05-03"
540;17;"2011-04-26"
540;17;"2011-05-04"
540;17;"2011-04-13"
540;20;"2010-11-24"
540;20;"2011-06-09"
540;20;"2011-06-16"
540;20;"2010-12-14"
540;8;"2012-09-11"
540;8;"2013-12-03"
540;31;"2011-06-08"
540;34;"2010-11-09"
540;34;"2011-06-01"
540;41;"2012-09-11"
540;41;"2012-04-10"
540;45;"2012-11-06"
540;45;"2013-05-07"
540;47;"2011-05-31"
540;48;"2011-12-14"
540;47;"2011-12-14"
540;50;"2011-05-31"
540;51;"2011-05-31"
540;55;"2012-05-03"
540;56;"2012-06-14"
540;30;"2010-12-06"
540;30;"2010-12-15"
540;30;"2010-12-14"
540;40;"2012-06-20"
540;40;"2012-11-06"
540;40;"2013-06-11"
540;70;"2010-09-07"
540;50;"2011-06-15"
540;50;"2010-12-14"
540;77;"2010-10-19"
540;78;"2010-12-14"
540;79;"2011-05-31"
540;50;"2011-06-16"
540;47;"2010-12-14"
540;82;"2010-11-30"
540;82;"2010-11-29"
540;82;"2010-12-14"
540;4;"2010-09-15"
540;4;"2010-12-16"
540;91;"2011-04-12"
540;91;"2010-12-01"
540;91;"2010-12-16"
540;91;"2011-05-17"
540;93;"2010-12-15"
540;93;"2010-12-14"
540;93;"2010-12-01"
540;45;"2011-05-17"
540;45;"2010-12-15"
540;95;"2011-06-08"
540;96;"2011-06-15"
540;72;"2012-05-03"
540;72;"2010-11-16"
540;97;"2010-10-12"
540;97;"2010-08-24"
540;72;"2011-05-25"
540;4;"2010-09-07"
540;4;"2010-09-28"
540;4;"2010-12-07"
540;47;"2010-10-05"
540;157;"2014-05-27"
540;157;"2014-05-28"
540;157;"2014-06-03"
540;160;"2013-12-12"
540;162;"2014-04-22"
540;72;"2013-06-20"
540;50;"2013-10-29"
540;50;"2013-11-05"
540;50;"2013-12-13"
540;18;"2013-08-20"
540;72;"2014-06-18"
540;164;"2013-11-26"
540;164;"2013-11-06"
540;164;"2013-12-12"
540;59;"2013-12-11"
540;50;"2013-06-04"
540;50;"2014-05-20"
540;50;"2014-05-27"
540;50;"2013-11-27"
540;158;"2013-05-07"
540;158;"2013-05-14"
540;164;"2013-04-03"
540;173;"2012-11-20"
540;79;"2013-06-18"
540;181;"2012-06-14"
540;181;"2012-06-12"
540;50;"2012-04-10"
540;135;"2013-06-18"
540;128;"2013-05-14"
540;118;"2012-04-10"
540;50;"2013-04-30"
540;78;"2012-11-15"
540;188;"2011-12-15"
540;188;"2011-12-06"
540;163;"2012-06-19"
540;163;"2012-06-20"
540;189;"2012-04-10"
540;14;"2012-06-13"
540;194;"2012-12-11"
540;194;"2012-12-10"
540;194;"2013-04-02"
540;194;"2013-04-04"
540;29;"2012-12-10"
540;14;"2012-12-13"
540;161;"2012-11-26"
540;29;"2013-05-21"
540;29;"2013-04-23"
540;61;"2012-06-14"
540;61;"2011-12-13"
540;61;"2011-12-14"
540;61;"2012-06-13"
540;61;"2012-06-28"
540;61;"2012-06-20"
540;61;"2011-12-16"
540;147;"2013-11-26"
540;202;"2013-12-16"
540;202;"2014-06-18"
540;37;"2013-06-19"
540;3;"2013-06-18"
540;208;"2011-12-16"
540;39;"2012-06-19"
540;32;"2011-11-29"
540;209;"2011-12-05"
540;211;"2012-08-28"
540;214;"2013-12-10"
540;214;"2013-12-11"
540;133;"2013-12-16"
540;156;"2013-10-08"
540;221;"2013-10-30"
540;221;"2013-10-08"
540;221;"2013-10-16"
540;221;"2013-10-09"
540;221;"2013-10-15"
540;221;"2013-10-01"
540;221;"2013-11-05"
540;163;"2014-06-19"
540;19;"2013-11-19"
540;19;"2013-11-20"
540;179;"2013-06-19"
540;179;"2013-06-18"
540;179;"2013-06-20"
540;206;"2013-06-13"
540;206;"2013-06-17"
540;206;"2013-06-19"
540;226;"2013-10-22"
543;3;"2011-05-17"
543;6;"2011-05-31"
543;13;"2010-12-01"
543;14;"2011-05-31"
543;16;"2010-11-16"
543;17;"2010-12-14"
543;17;"2010-12-13"
543;20;"2010-10-12"
543;20;"2011-06-15"
543;20;"2010-12-14"
543;20;"2011-05-04"
543;8;"2012-08-28"
543;22;"2010-12-07"
543;26;"2011-05-31"
543;27;"2010-12-15"
543;32;"2011-04-06"
543;33;"2010-12-15"
543;34;"2010-09-28"
543;37;"2010-11-16"
543;36;"2011-05-31"
543;37;"2010-11-10"
543;39;"2010-12-15"
543;41;"2012-08-28"
543;42;"2010-11-16"
543;45;"2012-10-24"
543;45;"2013-05-21"
543;47;"2010-12-15"
543;50;"2010-12-06"
543;47;"2010-12-06"
543;51;"2010-12-15"
543;52;"2010-11-09"
543;52;"2010-10-19"
543;52;"2010-09-15"
543;53;"2010-08-18"
543;53;"2011-05-31"
543;54;"2010-11-16"
543;55;"2010-12-15"
543;55;"2014-06-03"
543;55;"2012-04-25"
543;56;"2012-06-13"
543;33;"2011-10-04"
543;58;"2010-10-05"
543;61;"2010-12-15"
543;30;"2010-12-06"
543;30;"2010-12-14"
543;40;"2013-06-12"
543;40;"2012-10-24"
543;62;"2011-05-31"
543;64;"2010-09-15"
543;67;"2011-05-31"
543;67;"2010-11-09"
543;69;"2010-11-10"
543;52;"2011-05-31"
543;50;"2010-09-29"
543;74;"2010-12-15"
543;75;"2010-12-01"
543;4;"2010-12-15"
543;79;"2010-09-29"
543;47;"2010-11-09"
543;40;"2010-12-15"
543;81;"2012-07-25"
543;82;"2010-12-14"
543;83;"2010-08-17"
543;93;"2010-12-15"
543;45;"2012-05-30"
543;94;"2010-12-15"
543;95;"2010-12-15"
543;72;"2012-04-25"
543;72;"2014-05-07"
543;72;"2014-06-03"
543;82;"2010-12-01"
543;35;"2010-12-16"
543;4;"2010-12-06"
543;156;"2013-06-19"
543;160;"2013-05-29"
543;161;"2013-05-21"
543;163;"2013-05-22"
543;164;"2013-06-04"
543;164;"2013-12-04"
543;9;"2012-12-12"
543;59;"2013-12-13"
543;50;"2012-12-13"
543;135;"2013-03-20"
543;158;"2013-05-08"
543;45;"2013-09-18"
543;45;"2014-04-01"
543;45;"2013-12-13"
543;140;"2013-05-15"
543;170;"2012-12-04"
543;63;"2013-04-17"
543;63;"2013-04-24"
543;50;"2012-09-26"
543;178;"2012-12-04"
543;133;"2013-03-20"
543;180;"2012-12-11"
543;29;"2013-05-21"
543;181;"2012-06-05"
543;50;"2012-04-10"
543;135;"2012-05-15"
543;128;"2012-08-22"
543;83;"2013-04-10"
543;83;"2012-05-30"
543;188;"2011-12-15"
543;163;"2012-04-25"
543;190;"2012-05-30"
543;191;"2011-12-13"
543;192;"2012-03-21"
543;194;"2012-04-24"
543;194;"2012-08-28"
543;194;"2012-04-17"
543;194;"2013-04-10"
543;156;"2012-03-21"
543;195;"2012-12-12"
543;111;"2011-11-23"
543;196;"2011-11-16"
543;192;"2011-10-18"
543;61;"2011-11-08"
543;61;"2011-11-02"
543;61;"2011-12-16"
543;61;"2012-05-10"
543;61;"2012-06-20"
543;61;"2012-06-28"
543;201;"2012-05-09"
543;147;"2013-11-13"
543;202;"2013-11-06"
543;21;"2012-06-20"
543;37;"2011-10-18"
543;204;"2012-03-21"
543;205;"2012-05-09"
543;52;"2011-11-16"
543;52;"2011-11-23"
543;208;"2012-05-09"
543;208;"2012-05-16"
543;209;"2011-05-31"
543;211;"2012-08-28"
543;212;"2011-05-31"
543;213;"2011-11-09"
543;148;"2014-05-14"
543;148;"2014-05-20"
543;158;"2013-12-11"
543;219;"2013-11-13"
543;221;"2013-10-23"
543;221;"2013-10-30"
543;135;"2013-11-19"
543;159;"2013-10-29"
543;163;"2013-06-12"
543;50;"2013-11-12"
543;19;"2013-05-29"
543;19;"2013-11-20"
543;61;"2013-05-14"
543;61;"2013-05-08"
543;217;"2013-06-19"
543;179;"2013-06-18"
543;179;"2013-06-20"
543;179;"2013-06-17"
543;179;"2013-10-01"
543;179;"2013-10-16"
543;179;"2013-10-09"
543;179;"2013-10-02"
543;179;"2013-10-08"
543;179;"2013-10-15"
543;206;"2013-06-12"
543;206;"2013-06-19"
543;158;"2014-06-17"
543;135;"2014-04-23"
547;2;"2011-06-07"
547;2;"2011-06-01"
547;12;"2012-06-12"
547;13;"2011-05-25"
547;13;"2011-05-24"
547;13;"2011-05-30"
547;13;"2011-06-01"
547;16;"2011-06-07"
547;16;"2011-06-16"
547;16;"2010-12-16"
547;17;"2011-04-25"
547;17;"2011-04-28"
547;17;"2011-04-06"
547;17;"2011-04-12"
547;17;"2011-05-03"
547;17;"2011-04-26"
547;17;"2011-05-04"
547;17;"2011-04-13"
547;20;"2010-11-24"
547;20;"2011-06-09"
547;20;"2011-06-16"
547;20;"2010-12-14"
547;8;"2012-09-11"
547;8;"2013-12-03"
547;31;"2011-06-08"
547;34;"2010-11-09"
547;34;"2011-06-01"
547;41;"2012-09-11"
547;41;"2012-04-10"
547;45;"2012-11-06"
547;45;"2013-05-07"
547;47;"2011-05-31"
547;48;"2011-12-14"
547;47;"2011-12-14"
547;50;"2011-05-31"
547;51;"2011-05-31"
547;55;"2012-05-03"
547;56;"2012-06-14"
547;30;"2010-12-06"
547;30;"2010-12-15"
547;30;"2010-12-14"
547;40;"2012-06-20"
547;40;"2012-11-06"
547;40;"2013-06-11"
547;70;"2010-09-07"
547;50;"2011-06-15"
547;50;"2010-12-14"
547;77;"2010-10-19"
547;78;"2010-12-14"
547;79;"2011-05-31"
547;50;"2011-06-16"
547;47;"2010-12-14"
547;82;"2010-11-30"
547;82;"2010-11-29"
547;82;"2010-12-14"
547;4;"2010-12-16"
547;91;"2011-04-12"
547;91;"2010-12-01"
547;91;"2010-12-16"
547;91;"2011-05-17"
547;93;"2010-12-15"
547;93;"2010-12-14"
547;93;"2010-12-01"
547;45;"2011-05-17"
547;45;"2010-12-15"
547;95;"2011-06-08"
547;96;"2011-06-15"
547;72;"2012-05-03"
547;72;"2010-11-16"
547;97;"2010-10-12"
547;97;"2010-08-24"
547;72;"2011-05-25"
547;4;"2010-09-07"
547;4;"2010-09-28"
547;4;"2010-12-07"
547;47;"2010-10-05"
547;157;"2014-05-27"
547;157;"2014-05-28"
547;157;"2014-06-03"
547;160;"2013-12-12"
547;162;"2014-04-22"
547;72;"2013-06-20"
547;50;"2013-10-29"
547;50;"2013-11-05"
547;50;"2013-12-13"
547;18;"2013-08-20"
547;72;"2014-06-18"
547;164;"2013-11-26"
547;164;"2013-11-06"
547;164;"2013-12-12"
547;59;"2013-12-11"
547;50;"2013-06-04"
547;50;"2014-05-20"
547;50;"2014-05-27"
547;50;"2013-11-27"
547;158;"2013-05-07"
547;158;"2013-05-14"
547;164;"2013-04-03"
547;173;"2012-11-20"
547;79;"2013-06-18"
547;181;"2012-06-14"
547;181;"2012-06-12"
547;50;"2012-04-10"
547;135;"2013-06-18"
547;128;"2013-05-14"
547;118;"2012-04-10"
547;50;"2013-04-30"
547;78;"2012-11-15"
547;188;"2011-12-15"
547;163;"2012-06-19"
547;163;"2012-06-20"
547;189;"2012-04-10"
547;14;"2012-06-13"
547;14;"2012-06-06"
547;194;"2012-12-11"
547;194;"2012-12-10"
547;194;"2013-04-02"
547;194;"2013-04-04"
547;29;"2012-12-10"
547;14;"2012-12-13"
547;161;"2012-11-26"
547;29;"2013-05-21"
547;29;"2013-04-23"
547;61;"2012-06-14"
547;61;"2011-12-13"
547;61;"2011-12-14"
547;61;"2012-06-13"
547;61;"2012-06-28"
547;61;"2012-06-20"
547;61;"2011-12-16"
547;147;"2013-11-26"
547;202;"2013-12-16"
547;202;"2014-06-18"
547;37;"2013-06-19"
547;3;"2013-06-18"
547;208;"2011-12-16"
547;39;"2012-06-19"
547;32;"2011-11-29"
547;209;"2011-12-05"
547;211;"2012-08-28"
547;214;"2013-12-10"
547;214;"2013-12-11"
547;133;"2013-12-16"
547;156;"2013-10-08"
547;221;"2013-10-30"
547;221;"2013-10-08"
547;221;"2013-10-16"
547;221;"2013-10-09"
547;221;"2013-10-15"
547;221;"2013-10-01"
547;221;"2013-11-05"
547;163;"2014-06-19"
547;19;"2013-11-19"
547;19;"2013-11-20"
547;179;"2013-06-19"
547;179;"2013-06-18"
547;179;"2013-06-20"
547;206;"2013-06-13"
547;206;"2013-06-17"
547;206;"2013-06-19"
547;226;"2013-10-22"
552;2;"2011-06-07"
552;2;"2011-06-01"
552;3;"2011-09-13"
552;12;"2012-06-12"
552;13;"2011-05-25"
552;13;"2011-03-15"
552;13;"2011-05-24"
552;13;"2011-05-30"
552;13;"2011-06-01"
552;13;"2011-03-22"
552;16;"2011-06-07"
552;16;"2011-05-25"
552;16;"2011-06-16"
552;16;"2010-12-16"
552;16;"2010-12-07"
552;17;"2011-04-25"
552;17;"2011-03-09"
552;17;"2011-04-28"
552;17;"2011-04-06"
552;17;"2011-04-12"
552;17;"2011-05-03"
552;17;"2011-03-02"
552;17;"2011-03-01"
552;17;"2011-02-22"
552;17;"2011-04-26"
552;17;"2011-05-04"
552;17;"2011-04-13"
552;17;"2011-03-08"
552;17;"2011-02-23"
552;20;"2011-05-31"
552;20;"2010-11-24"
552;20;"2010-11-10"
552;20;"2011-06-09"
552;20;"2011-06-16"
552;20;"2010-12-14"
552;8;"2012-09-11"
552;8;"2013-12-03"
552;22;"2011-05-24"
552;31;"2011-06-08"
552;34;"2011-05-18"
552;34;"2010-10-26"
552;34;"2010-11-09"
552;34;"2011-06-01"
552;41;"2012-09-11"
552;41;"2012-04-10"
552;45;"2012-11-06"
552;45;"2013-05-07"
552;47;"2011-05-31"
552;48;"2011-12-14"
552;47;"2011-12-14"
552;50;"2011-05-31"
552;51;"2011-05-31"
552;55;"2012-05-03"
552;56;"2012-06-14"
552;58;"2010-11-16"
552;43;"2011-10-04"
552;30;"2010-12-06"
552;30;"2010-12-15"
552;30;"2010-12-14"
552;40;"2012-06-20"
552;40;"2012-11-06"
552;40;"2013-06-11"
552;70;"2010-09-07"
552;50;"2011-06-15"
552;71;"2010-09-14"
552;50;"2010-12-14"
